timestamp,driver_id,vehicle_id,brand,car_name,battery_capacity_kwh,max_range_km,vehicle_weight_kg,motor_power_kw,running_mode,trip_distance_km,trip_duration_hr,income_generated,avg_speed_kmph,max_speed_kmph,overspeed_events,hard_braking_events,rapid_acceleration_events,idle_time_minutes,weather_condition,traffic_density,ambient_temperature,soc_start_pct,soc_end_pct,battery_temperature,battery_cycles,battery_health_pct,energy_consumed_kwh,odometer_km,brake_wear_pct,suspension_health_pct,days_since_last_service,vehicle_condition,vehicle_active
2/8/2024 16:00,D006,VH006,Tata,Punch EV,35,421,1250,90,0,36.71,0.72,386.03,69,85,0,3,3,11,Rain,Medium,18,69,55,18,852,96.33,4.89,63905.9,70.71,59.27,189,1,0
2/8/2024 14:00,D009,VH009,Hyundai,Creta EV,51.4,473,1600,126,1,111.3,1.02,1835.42,111,145,5,8,4,1,Clear,Medium,20,84,41,27.9,1040,84.6,21.633,145314.4,100,10,114,1,0
2/8/2024 16:00,D009,VH009,Hyundai,Creta EV,51.4,473,1600,126,0,61.07,0.81,1143.62,95,135,1,7,5,10,Cloudy,High,16,65,43,18,1040,84.6,11.123,145375.5,100,10,114,1,0
2/8/2024 4:00,D007,VH007,Hyundai,Kona EV,39.2,452,1685,100,1,156.51,1.7,1593.75,95,133,2,3,3,3,Clear,Medium,21,59,10,27.8,867,81.74,19.6588,132977.6,100,22.82,65,1,0
2/8/2024 20:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,57.32,1.19,1092.38,58,101,1,2,2,12,Rain,Low,15,73,58,18,1037,94.3,7.788,149359.3,100,13.31,47,1,1
2/8/2024 14:00,D010,VH010,Hyundai,Creta EV Pro,55,490,1650,135,0,54.01,0.71,548,94,148,6,6,7,8,Clear,Medium,17,79,58,18,713,88.52,11.251,114602.1,100,10,65,1,0
2/8/2024 16:00,D003,VH003,Volkswagen,ID.5,82,530,2200,174,0,45.45,1.47,480.49,46,66,0,0,1,29,Clear,Medium,15,77,68,18,473,79.97,7.363,42895.1,34.56,81.47,62,1,1
2/8/2024 18:00,D006,VH006,Tata,Punch EV,35,421,1250,90,0,63.71,1.24,789.84,73,90,1,0,2,22,Cloudy,Medium,22,56,29,19.2,852,96.33,9.233,63969.6,70.73,59.26,189,1,1
2/8/2024 20:00,D006,VH006,Tata,Punch EV,35,421,1250,90,0,48.84,1.13,966.7,58,102,0,2,2,17,Cloudy,High,21,57,37,18,852,96.33,6.939,64018.5,70.83,59.2,189,1,1
2/8/2024 6:00,D001,VH001,Volkswagen,ID.4,77,520,2100,150,1,105.68,1.77,1194.35,64,107,1,1,1,7,Cloudy,Low,19,52,31,19.5,629,82.14,15.926,44410.1,34.64,81.48,99,1,1
2/8/2024 6:00,D007,VH007,Hyundai,Kona EV,39.2,452,1685,100,0,47.79,0.8,777.91,74,91,0,0,0,9,Clear,Medium,21,80,61,18,867,81.74,7.407,133025.4,100,22.8,65,1,1
2/8/2024 18:00,D003,VH003,Volkswagen,ID.5,82,530,2200,174,0,28.01,1.05,442.12,39,70,0,1,1,20,Clear,Medium,19,87,81,18,473,79.97,4.538,42923.1,34.61,81.44,62,1,1
2/8/2024 8:00,D001,VH001,Volkswagen,ID.4,77,520,2100,150,1,110.29,1.55,1641.39,75,119,0,1,1,5,Fog,Medium,17,74,54,18,629,82.14,14.767,44520.4,34.72,81.44,99,1,1
2/8/2024 16:00,D010,VH010,Hyundai,Creta EV Pro,55,490,1650,135,0,57.48,0.74,908.32,110,127,6,5,3,13,Clear,Low,21,73,51,18.2,713,88.52,11.974,114659.5,100,10,65,1,1
2/8/2024 16:00,D002,VH002,Volkswagen,ID.4 Pro,82,550,2200,150,1,128.63,1.99,1597.93,68,111,0,1,0,6,Rain,Medium,22,77,55,23.4,634,89.05,17.817,59666.7,45.79,75.04,80,1,1
2/8/2024 18:00,D002,VH002,Volkswagen,ID.4 Pro,82,550,2200,150,0,57.53,1.61,600.34,56,88,0,1,0,35,Cloudy,Medium,20,44,33,18,634,89.05,8.947,59724.2,45.85,75,80,1,1
2/9/2024 0:00,D004,VH004,Tata,Nexon EV,40.5,465,1400,95,0,27.73,0.86,448.96,58,115,1,0,1,23,Rain,Medium,26,78,68,18.2,431,94.96,3.768,64715.5,71.51,58.77,212,1,1
2/8/2024 20:00,D003,VH003,Volkswagen,ID.5,82,530,2200,174,1,104.71,1.43,1746.83,80,98,0,1,1,7,Cloudy,Medium,21,69,50,23.3,473,79.97,15.47,43027.8,34.69,81.41,62,1,1
2/8/2024 18:00,D010,VH010,Hyundai,Creta EV Pro,55,490,1650,135,1,53.98,0.49,761.41,115,142,8,5,7,1,Cloudy,Low,23,80,60,20.6,713,88.52,10.622,114713.5,100,10,65,1,0
2/8/2024 22:00,D006,VH006,Tata,Punch EV,35,421,1250,90,1,148.96,2.12,2069.71,72,134,1,1,1,3,Clear,Medium,21,83,21,24.2,853,96.33,21.363,64167.4,70.92,59.16,190,1,1
2/9/2024 0:00,D006,VH006,Tata,Punch EV,35,421,1250,90,0,47.61,1.01,531.36,72,81,0,2,1,21,Rain,Medium,22,53,34,18,853,96.33,6.342,64215,71.02,59.1,190,1,1
2/8/2024 18:00,D009,VH009,Hyundai,Creta EV,51.4,473,1600,126,1,107.85,0.99,1918.74,109,143,4,4,10,0,Cloudy,Medium,24,80,41,26.2,1040,84.59,19.758,145483.3,100,10,114,1,1
2/8/2024 10:00,D001,VH001,Volkswagen,ID.4,77,520,2100,150,0,50,1.61,538.33,45,75,0,2,0,30,Clear,Medium,26,85,74,21,629,82.14,8.1,44570.4,34.82,81.39,99,1,1
2/8/2024 20:00,D002,VH002,Volkswagen,ID.4 Pro,82,550,2200,150,0,37.73,1.18,483.91,43,82,0,0,1,18,Rain,High,19,74,67,18,634,89.05,5.501,59761.9,45.87,75,80,1,1
2/8/2024 8:00,D007,VH007,Hyundai,Kona EV,39.2,452,1685,100,1,177.92,2.19,1909.77,85,165,4,3,3,6,Rain,Low,18,78,13,31.4,868,81.74,25.465,133203.3,100,22.65,65,1,0
2/9/2024 2:00,D006,VH006,Tata,Punch EV,35,421,1250,90,0,11.35,0.41,177.25,77,111,3,2,1,16,Clear,Medium,26,56,50,18,853,96.33,1.781,64226.4,71.1,59.05,190,1,1
2/8/2024 10:00,D007,VH007,Hyundai,Kona EV,39.2,452,1685,100,0,59.51,1.14,1013.84,68,94,1,2,0,16,Clear,Medium,20,75,50,18,868,81.73,9.409,133262.8,100,22.58,65,1,0
2/9/2024 4:00,D006,VH006,Tata,Punch EV,35,421,1250,90,0,10.51,0.41,146.51,55,125,2,3,1,13,Clear,High,23,67,62,18,853,96.33,1.618,64236.9,71.23,58.98,190,1,1
2/9/2024 6:00,D006,VH006,Tata,Punch EV,35,421,1250,90,0,45.72,1.08,493.15,63,114,2,2,3,21,Clear,High,17,81,60,18,853,96.33,7.037,64282.6,71.32,58.92,190,1,1
2/9/2024 8:00,D006,VH006,Tata,Punch EV,35,421,1250,90,1,66.49,0.77,1256.94,94,141,0,4,1,4,Clear,Medium,19,45,18,18,853,96.33,9.348,64349.1,71.51,58.81,190,1,1
2/8/2024 20:00,D010,VH010,Hyundai,Creta EV Pro,55,490,1650,135,1,128.71,1.14,2333.23,116,131,5,5,5,2,Cloudy,Medium,18,58,14,27.1,713,88.51,24.017,114842.2,100,10,65,1,1
2/8/2024 22:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,125.09,1.75,1411.32,73,132,2,3,0,2,Rain,Medium,20,57,27,25.1,1037,94.3,16.462,149484.4,100,13.17,48,1,0
2/8/2024 8:00,D008,VH008,Hyundai,Kona Long Range,64,484,1750,150,0,56.22,0.85,882.4,78,155,6,5,6,8,Cloudy,Medium,25,48,30,21.3,735,94.97,11.243,72394.6,100,20.62,195,1,1
2/8/2024 22:00,D003,VH003,Volkswagen,ID.5,82,530,2200,174,0,8.91,0.69,175.74,48,84,0,1,0,30,Clear,High,19,78,76,18,473,79.97,1.443,43036.7,34.73,81.38,63,1,1
2/9/2024 2:00,D004,VH004,Tata,Nexon EV,40.5,465,1400,95,0,31.38,0.88,484.94,50,96,0,2,6,15,Rain,High,12,66,55,18,431,94.96,4.18,64746.9,71.6,58.72,212,1,1
2/8/2024 12:00,D007,VH007,Hyundai,Kona EV,39.2,452,1685,100,1,74.34,0.97,1440.96,81,116,1,3,4,3,Rain,Medium,16,72,46,18,868,81.73,10.049,133337.2,100,22.47,65,1,1
2/9/2024 0:00,D003,VH003,Volkswagen,ID.5,82,530,2200,174,0,23.19,1.18,419.96,34,77,0,0,0,30,Clear,Medium,22,60,55,18,473,79.97,3.757,43059.9,34.74,81.38,63,1,1
2/8/2024 22:00,D010,VH010,Hyundai,Creta EV Pro,55,490,1650,135,1,52.65,0.57,987.34,95,143,5,6,4,1,Rain,Medium,17,65,48,18,713,88.51,9.21,114894.9,100,10,66,1,0
2/9/2024 10:00,D006,VH006,Tata,Punch EV,35,421,1250,90,1,154.14,1.78,2311.75,90,131,1,1,1,4,Fog,Medium,20,81,26,25.6,853,96.33,19.232,64503.2,71.6,58.77,190,1,1
2/9/2024 4:00,D004,VH004,Tata,Nexon EV,40.5,465,1400,95,0,46.98,0.84,825.68,77,82,0,2,0,14,Cloudy,Low,28,51,34,18,431,94.96,6.675,64793.9,71.7,58.66,212,1,1
2/9/2024 0:00,D010,VH010,Hyundai,Creta EV Pro,55,490,1650,135,0,24.13,0.41,358.72,82,112,2,6,6,7,Clear,High,23,85,76,18,713,88.51,4.668,114919,100,10,66,1,0
2/8/2024 10:00,D008,VH008,Hyundai,Kona Long Range,64,484,1750,150,0,18.06,0.39,307.62,82,149,3,2,5,10,Clear,Medium,18,48,42,18,735,94.97,3.561,72412.7,100,20.57,195,1,0
2/9/2024 2:00,D010,VH010,Hyundai,Creta EV Pro,55,490,1650,135,0,31.84,0.42,340.31,86,153,3,6,6,3,Fog,Low,21,53,43,18,713,88.51,5.461,114950.8,100,10,66,1,0
2/8/2024 12:00,D008,VH008,Hyundai,Kona Long Range,64,484,1750,150,0,15.51,0.31,273.6,74,144,4,6,6,6,Rain,Low,20,66,61,18,735,94.97,2.804,72428.2,100,20.42,195,1,0
2/8/2024 12:00,D001,VH001,Volkswagen,ID.4,77,520,2100,150,0,39.14,1.52,775.37,42,77,0,0,1,35,Clear,Medium,19,60,51,18,629,82.14,6.341,44609.5,34.83,81.38,99,1,1
2/9/2024 2:00,D003,VH003,Volkswagen,ID.5,82,530,2200,174,0,11.89,0.65,210.1,48,89,0,1,0,24,Fog,Medium,25,87,84,18,473,79.97,1.676,43071.8,34.78,81.35,63,1,1
2/8/2024 14:00,D008,VH008,Hyundai,Kona Long Range,64,484,1750,150,0,13.81,0.3,163.69,59,144,4,4,5,4,Fog,Low,25,67,63,18,735,94.97,2.414,72442,100,20.32,195,1,0
2/9/2024 6:00,D004,VH004,Tata,Nexon EV,40.5,465,1400,95,0,28.85,0.78,383.06,76,104,0,3,1,24,Fog,Medium,23,83,73,18,431,94.96,3.715,64822.7,71.83,58.58,212,1,1
2/9/2024 12:00,D006,VH006,Tata,Punch EV,35,421,1250,90,0,59.9,1.01,812.03,66,98,2,0,0,6,Clear,Medium,24,68,41,18.9,853,96.33,9.22,64563.1,71.62,58.76,190,1,1
2/9/2024 0:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,169.83,1.7,2201.87,103,135,1,4,2,3,Rain,Medium,28,44,10,31.3,1037,94.3,20.57,149654.2,100,12.99,48,1,1
2/9/2024 4:00,D003,VH003,Volkswagen,ID.5,82,530,2200,174,0,24.51,1.22,485.16,52,91,0,2,0,45,Clear,Medium,21,84,79,18,473,79.97,3.971,43096.3,34.87,81.3,63,1,1
2/8/2024 14:00,D001,VH001,Volkswagen,ID.4,77,520,2100,150,1,107.55,1.54,2074.93,73,93,0,0,0,4,Clear,Low,18,51,29,21.9,629,82.14,16.552,44717.1,34.87,81.37,99,1,1
2/8/2024 20:00,D009,VH009,Hyundai,Creta EV,51.4,473,1600,126,0,25.22,0.6,338.94,52,113,3,4,4,7,Cloudy,High,19,64,54,18,1040,84.59,4.773,145508.6,100,10,114,1,0
2/8/2024 22:00,D002,VH002,Volkswagen,ID.4 Pro,82,550,2200,150,0,9.8,0.78,188.83,43,90,0,0,2,33,Fog,Medium,16,63,61,18,634,89.05,1.381,59771.7,45.87,75,80,1,1
2/9/2024 6:00,D003,VH003,Volkswagen,ID.5,82,530,2200,174,0,27.61,1.01,437.8,49,84,0,1,1,27,Cloudy,Medium,18,71,65,18,473,79.97,4.294,43123.9,34.92,81.27,63,1,1
2/9/2024 4:00,D010,VH010,Hyundai,Creta EV Pro,55,490,1650,135,0,51.55,0.7,1018.55,81,132,7,4,5,4,Clear,Medium,15,72,52,18,713,88.51,10.931,115002.4,100,10,66,1,1
2/9/2024 6:00,D010,VH010,Hyundai,Creta EV Pro,55,490,1650,135,1,178.9,1.61,2328.88,115,159,7,7,3,3,Rain,Medium,22,77,18,38,714,88.51,32.434,115181.3,100,10,66,1,0
2/8/2024 16:00,D001,VH001,Volkswagen,ID.4,77,520,2100,150,0,12.02,0.67,194.32,42,81,0,0,0,23,Fog,High,24,50,47,18,629,82.14,1.694,44729.1,34.88,81.37,99,1,1
2/9/2024 8:00,D003,VH003,Volkswagen,ID.5,82,530,2200,174,1,108.38,1.89,2134.26,61,109,0,0,0,7,Cloudy,Medium,20,75,55,21.3,473,79.97,16.012,43232.3,34.96,81.26,63,1,1
2/8/2024 14:00,D007,VH007,Hyundai,Kona EV,39.2,452,1685,100,0,63.41,0.97,1111.03,81,94,0,5,0,11,Clear,Medium,16,51,25,18,868,81.73,9.829,133400.6,100,22.32,65,1,0
2/8/2024 16:00,D008,VH008,Hyundai,Kona Long Range,64,484,1750,150,0,14.29,0.24,227.75,90,134,2,6,11,5,Cloudy,Medium,22,69,64,18,736,94.97,2.654,72456.3,100,20.17,195,1,1
2/9/2024 10:00,D003,VH003,Volkswagen,ID.5,82,530,2200,174,0,54.55,2.19,922.56,33,68,0,0,1,32,Fog,Medium,24,81,71,19.8,473,79.97,7.688,43286.8,34.98,81.25,63,1,1
2/8/2024 16:00,D007,VH007,Hyundai,Kona EV,39.2,452,1685,100,0,15.36,0.44,220.82,63,103,1,4,1,12,Rain,Medium,17,83,77,18,868,81.73,2.186,133415.9,100,22.21,65,1,0
2/9/2024 14:00,D006,VH006,Tata,Punch EV,35,421,1250,90,0,29.45,0.59,342.86,78,122,4,2,0,13,Rain,High,27,65,52,18.1,853,96.33,4.237,64592.6,71.71,58.71,190,1,1
2/9/2024 0:00,D002,VH002,Volkswagen,ID.4 Pro,82,550,2200,150,0,33.53,1.02,540.94,51,84,0,1,0,22,Clear,Medium,19,56,49,18,634,89.05,5.432,59805.3,45.92,74.97,81,1,0
2/9/2024 8:00,D010,VH010,Hyundai,Creta EV Pro,55,490,1650,135,1,153.1,1.65,2274.82,94,165,6,6,4,1,Clear,Low,21,48,10,27.4,714,88.5,22.44,115334.4,100,10,66,1,1
2/8/2024 22:00,D009,VH009,Hyundai,Creta EV,51.4,473,1600,126,1,101.79,1.16,1288.8,88,133,7,6,9,0,Clear,Low,22,58,18,27.1,1040,84.59,20.504,145610.4,100,10,114,1,1
2/8/2024 18:00,D001,VH001,Volkswagen,ID.4,77,520,2100,150,0,10.21,0.71,114.24,49,95,0,1,0,30,Rain,High,20,93,91,18,629,82.14,1.489,44739.3,34.92,81.34,99,1,1
2/9/2024 8:00,D004,VH004,Tata,Nexon EV,40.5,465,1400,95,0,9,0.32,138.56,75,114,1,4,4,12,Rain,High,18,62,58,18,431,94.96,1.223,64831.7,71.99,58.48,212,1,1
2/9/2024 12:00,D003,VH003,Volkswagen,ID.5,82,530,2200,174,0,42.27,1.39,483.32,45,68,0,2,0,27,Fog,Medium,14,64,56,18,473,79.97,5.958,43329.1,35.07,81.19,63,1,1
2/8/2024 18:00,D008,VH008,Hyundai,Kona Long Range,64,484,1750,150,1,70.14,0.89,789.6,82,148,5,3,6,2,Rain,Medium,17,48,28,19.5,736,94.97,12.27,72526.5,100,20.08,195,1,0
2/8/2024 18:00,D007,VH007,Hyundai,Kona EV,39.2,452,1685,100,1,83.08,0.92,1529.17,94,131,2,3,1,2,Fog,Low,20,81,52,18,868,81.73,11.069,133499,100,22.1,65,1,1
2/9/2024 2:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,17.85,0.51,242.25,73,90,0,4,2,16,Clear,High,23,68,63,18,1037,94.3,2.642,149672.1,100,12.88,48,1,1
2/9/2024 10:00,D004,VH004,Tata,Nexon EV,40.5,465,1400,95,0,40.72,0.97,451.02,64,107,1,1,3,20,Clear,Medium,20,78,62,18,431,94.96,6.147,64872.4,72.05,58.45,212,1,1
2/8/2024 20:00,D001,VH001,Volkswagen,ID.4,77,520,2100,150,0,58.67,2.03,1013.66,41,78,0,0,0,36,Fog,High,26,70,59,21.9,629,82.14,8.269,44798,34.94,81.34,99,1,1
2/8/2024 20:00,D008,VH008,Hyundai,Kona Long Range,64,484,1750,150,0,23.72,0.31,277.97,104,109,4,6,5,5,Clear,Low,22,84,76,18,736,94.97,4.765,72550.2,100,19.93,195,1,1
2/8/2024 20:00,D007,VH007,Hyundai,Kona EV,39.2,452,1685,100,0,36.76,0.98,583.87,69,111,1,0,5,27,Clear,Low,20,74,59,18,868,81.73,5.812,133535.8,100,22.09,65,1,0
2/9/2024 10:00,D010,VH010,Hyundai,Creta EV Pro,55,490,1650,135,1,146.7,1.68,2704.07,88,164,9,7,11,1,Clear,Medium,22,81,25,32.6,714,88.5,30.588,115481.1,100,10,66,1,0
2/9/2024 0:00,D009,VH009,Hyundai,Creta EV,51.4,473,1600,126,1,118.72,1.14,1922.33,106,144,9,4,2,1,Rain,Medium,17,72,28,24.8,1041,84.58,22.278,145729.1,100,10,115,1,0
2/9/2024 12:00,D004,VH004,Tata,Nexon EV,40.5,465,1400,95,0,9.36,0.57,122.23,56,112,1,2,0,24,Rain,Medium,15,62,58,18,431,94.96,1.272,64881.8,72.13,58.4,212,1,1
2/9/2024 2:00,D002,VH002,Volkswagen,ID.4 Pro,82,550,2200,150,0,38.51,1.32,606.71,41,69,0,1,1,23,Rain,High,10,57,50,18,634,89.05,5.615,59843.8,45.97,74.94,81,1,1
2/9/2024 14:00,D003,VH003,Volkswagen,ID.5,82,530,2200,174,0,38.34,1.2,734.08,46,94,0,1,0,22,Clear,High,24,65,57,18.3,473,79.97,6.211,43367.4,35.13,81.17,63,1,1
2/8/2024 22:00,D007,VH007,Hyundai,Kona EV,39.2,452,1685,100,0,17.41,0.71,307.57,49,99,0,2,2,21,Rain,Medium,23,83,76,18,868,81.73,2.429,133553.2,100,22.03,66,1,0
2/9/2024 16:00,D006,VH006,Tata,Punch EV,35,421,1250,90,1,153.05,1.75,2675,92,115,2,0,4,5,Clear,Low,17,63,10,23.4,854,96.33,18.7425,64745.6,71.77,58.69,190,1,1
2/9/2024 4:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,1,92.84,1.04,1542.12,94,151,3,1,1,3,Clear,Medium,16,53,27,18,1038,94.29,13.837,149764.9,100,12.81,48,1,0
2/9/2024 12:00,D010,VH010,Hyundai,Creta EV Pro,55,490,1650,135,0,55.22,0.77,993.93,85,137,5,20,3,7,Rain,High,21,57,38,19.9,714,88.5,10.168,115536.3,100,10,66,1,1
2/9/2024 14:00,D010,VH010,Hyundai,Creta EV Pro,55,490,1650,135,0,55.01,0.71,712.22,101,147,8,6,9,10,Clear,Medium,22,79,57,21.2,714,88.49,11.869,115591.3,100,10,66,1,0
2/9/2024 6:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,11.11,0.39,157.93,63,92,1,0,1,13,Clear,Medium,19,82,78,18,1038,94.29,1.677,149776,100,12.81,48,1,0
2/9/2024 14:00,D004,VH004,Tata,Nexon EV,40.5,465,1400,95,0,54.61,1.05,830.44,64,103,2,2,1,12,Rain,Low,17,89,70,18,431,94.96,7.565,64936.4,72.23,58.34,212,1,1
2/9/2024 8:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,47.25,1.12,911.44,47,111,1,1,3,7,Clear,Medium,21,74,61,18,1038,94.29,7.133,149823.3,100,12.76,48,1,0
2/9/2024 18:00,D006,VH006,Tata,Punch EV,35,421,1250,90,1,51.96,0.67,725.56,82,142,2,2,2,2,Rain,Medium,19,77,57,18,854,96.33,6.838,64797.6,71.86,58.63,190,1,1
2/9/2024 16:00,D004,VH004,Tata,Nexon EV,40.5,465,1400,95,0,50.91,1.07,646.33,61,102,2,4,2,14,Fog,Low,23,67,50,18,431,94.96,6.817,64987.3,72.41,58.24,212,1,1
2/8/2024 22:00,D008,VH008,Hyundai,Kona Long Range,64,484,1750,150,0,50.27,0.7,1001.01,104,144,5,5,6,13,Rain,Medium,16,76,61,18,736,94.97,9.257,72600.4,100,19.8,196,1,0
2/9/2024 16:00,D003,VH003,Volkswagen,ID.5,82,530,2200,174,1,115.65,1.61,1929.14,75,100,0,0,2,4,Clear,Low,22,72,50,22.4,474,79.97,17.799,43483.1,35.17,81.15,63,1,1
2/9/2024 16:00,D010,VH010,Hyundai,Creta EV Pro,55,490,1650,135,1,159.85,1.49,2573.87,107,155,3,5,2,0,Fog,Medium,26,60,12,35.5,714,88.49,26.048,115751.2,100,10,66,1,1
2/9/2024 0:00,D007,VH007,Hyundai,Kona EV,39.2,452,1685,100,0,13.46,0.46,181.22,70,107,0,2,1,16,Clear,High,19,62,56,18,868,81.72,2.086,133566.7,100,21.97,66,1,1
2/9/2024 2:00,D009,VH009,Hyundai,Creta EV,51.4,473,1600,126,1,129.75,1.3,1380.19,101,163,9,4,9,1,Clear,Medium,27,83,30,33.6,1041,84.58,27.054,145858.8,100,10,115,1,1
2/9/2024 4:00,D009,VH009,Hyundai,Creta EV,51.4,473,1600,126,0,9.55,0.32,140.47,70,129,3,4,6,11,Clear,Medium,19,50,46,18,1041,84.58,1.883,145868.4,100,10,115,1,0
2/9/2024 18:00,D003,VH003,Volkswagen,ID.5,82,530,2200,174,0,33.05,1,551.51,51,74,0,1,2,21,Rain,Low,18,81,75,18,474,79.97,4.819,43516.1,35.22,81.12,63,1,1
2/9/2024 18:00,D004,VH004,Tata,Nexon EV,40.5,465,1400,95,0,11.71,0.42,207.39,67,109,1,2,1,15,Fog,Low,26,69,65,18.7,431,94.96,1.538,64999,72.49,58.19,212,1,0
2/9/2024 20:00,D003,VH003,Volkswagen,ID.5,82,530,2200,174,0,19.41,1.31,214.95,24,67,0,2,1,30,Fog,High,24,49,45,18,474,79.97,2.736,43535.6,35.31,81.07,63,1,1
2/9/2024 0:00,D008,VH008,Hyundai,Kona Long Range,64,484,1750,150,1,80.94,0.72,1143.68,118,131,6,6,6,2,Rain,Medium,17,67,44,19.9,736,94.97,14.417,72681.4,100,19.64,196,1,1
2/9/2024 2:00,D007,VH007,Hyundai,Kona EV,39.2,452,1685,100,0,43.42,0.82,706.35,76,102,2,2,2,15,Clear,Medium,20,73,55,18,868,81.72,6.999,133610.1,100,21.91,66,1,0
2/9/2024 2:00,D008,VH008,Hyundai,Kona Long Range,64,484,1750,150,0,29.66,0.42,495.11,105,143,8,9,6,8,Rain,Medium,19,56,47,18,736,94.97,5.759,72711,100,19.41,196,1,0
2/9/2024 18:00,D010,VH010,Hyundai,Creta EV Pro,55,490,1650,135,1,60.69,0.61,1132.99,103,165,9,6,2,1,Clear,Medium,15,75,51,18,715,88.49,12.654,115811.9,100,10,66,1,0
2/9/2024 22:00,D003,VH003,Volkswagen,ID.5,82,530,2200,174,0,59.68,1.86,745.49,46,60,0,2,0,34,Clear,High,23,53,41,18,474,79.97,9.668,43595.2,35.41,81.01,64,1,1
2/9/2024 10:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,37.48,0.93,580.89,50,104,0,2,2,11,Cloudy,Medium,20,64,54,18,1038,94.29,5.325,149860.8,100,12.69,48,1,1
2/9/2024 4:00,D002,VH002,Volkswagen,ID.4 Pro,82,550,2200,150,1,177.44,2.61,2877.58,72,116,0,2,0,9,Rain,Medium,18,73,43,27.8,634,89.05,24.577,60021.2,46.12,74.87,81,1,1
2/9/2024 20:00,D010,VH010,Hyundai,Creta EV Pro,55,490,1650,135,0,50.1,0.74,982.83,78,138,5,2,4,6,Cloudy,Low,22,57,39,18,715,88.49,9.84,115862,100,10,66,1,0
2/9/2024 22:00,D010,VH010,Hyundai,Creta EV Pro,55,490,1650,135,0,27.77,0.41,315.2,91,102,6,4,6,6,Clear,Medium,9,50,39,18,715,88.49,5.785,115889.7,100,10,67,1,0
2/9/2024 20:00,D004,VH004,Tata,Nexon EV,40.5,465,1400,95,0,10.47,0.34,165.45,59,98,0,4,5,10,Rain,Medium,20,71,67,18,431,94.96,1.395,65009.5,72.65,58.09,212,1,0
2/9/2024 20:00,D006,VH006,Tata,Punch EV,35,421,1250,90,0,30.2,0.69,594.98,64,128,0,2,0,13,Rain,Low,12,60,48,18,854,96.33,4.023,64827.8,71.95,58.58,190,1,1
2/9/2024 4:00,D007,VH007,Hyundai,Kona EV,39.2,452,1685,100,0,10.38,0.59,163.72,61,89,0,0,5,25,Clear,High,17,80,75,18,868,81.72,1.609,133620.5,100,21.9,66,1,1
2/9/2024 6:00,D009,VH009,Hyundai,Creta EV,51.4,473,1600,126,0,24.37,0.33,420.69,91,131,9,5,6,4,Clear,Medium,19,69,58,18,1041,84.58,5.349,145892.7,100,10,115,1,1
2/8/2024 22:00,D001,VH001,Volkswagen,ID.4,77,520,2100,150,0,28.49,0.93,320.71,44,91,0,0,1,17,Clear,Medium,23,71,65,18,629,82.14,4.615,44826.5,34.95,81.33,99,1,1
2/9/2024 4:00,D008,VH008,Hyundai,Kona Long Range,64,484,1750,150,0,17.75,0.23,210.59,99,130,5,2,8,3,Rain,Low,19,55,49,18,736,94.97,3.268,72728.8,100,19.36,196,1,1
2/9/2024 0:00,D001,VH001,Volkswagen,ID.4,77,520,2100,150,0,56.6,1.76,820.77,48,74,0,1,0,35,Cloudy,Low,19,86,74,18,629,82.13,8.802,44883.1,35.01,81.3,100,1,1
2/10/2024 0:00,D003,VH003,Volkswagen,ID.5,82,530,2200,174,0,63.3,1.91,653.15,44,71,0,0,1,28,Cloudy,Low,18,59,46,18,474,79.97,9.844,43658.5,35.43,81.01,64,1,1
2/9/2024 6:00,D002,VH002,Volkswagen,ID.4 Pro,82,550,2200,150,1,84.33,1.27,1600.06,74,89,0,0,1,8,Rain,Low,14,66,51,18,634,89.05,11.681,60105.5,46.15,74.86,81,1,1
2/9/2024 6:00,D007,VH007,Hyundai,Kona EV,39.2,452,1685,100,0,28.82,0.76,413.34,59,107,1,1,2,16,Rain,Medium,16,59,48,18,868,81.72,4.101,133649.3,100,21.86,66,1,0
2/10/2024 0:00,D010,VH010,Hyundai,Creta EV Pro,55,490,1650,135,0,14.28,0.32,261.96,84,145,10,5,4,9,Rain,Medium,16,57,51,18,715,88.49,2.869,115904,100,10,67,1,1
2/9/2024 12:00,D005,VH005,Tata,Curvv EV,55,585,1500,123,0,56.78,1.42,773.47,48,89,0,2,0,14,Cloudy,High,16,91,76,18,1038,94.29,8.067,149917.5,100,12.61,48,1,0
2/9/2024 6:00,D008,VH008,Hyundai,Kona Long Range,64,484,1750,150,0,10.95,0.25,143.13,66,120,5,3,2,5,Rain,Low,19,58,54,18,736,94.97,2.016,72739.7,100,19.28,196,1,0
2/9/2024 22:00,D004,VH004,Tata,Nexon EV,40.5,465,1400,95,0,35.29,0.99,475.21,48,107,0,2,1,15,Clear,Medium,19,86,73,18,431,94.96,5.223,65044.8,72.75,58.03,213,1,1
